InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
526179,22073,RED RETROSPOT STORAGE JAR,6,10/10/2010 11:41,3.75,13736.0,United Kingdom
520885,22659,LUNCH BOX I LOVE LONDON,4,8/31/2010 16:21,1.95,14040.0,United Kingdom
537389,21754,HOME BUILDING BLOCK WORD,1,12/6/2010 13:41,5.95,17757.0,United Kingdom
547861,75049L,LARGE CIRCULAR MIRROR MOBILE,96,3/27/2011 12:36,0.85,16701.0,United Kingdom
564304,23091,ZINC HERB GARDEN CONTAINER,2,8/24/2011 12:11,6.25,14527.0,United Kingdom
521189,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,9/2/2010 16:47,0.65,13077.0,United Kingdom
566587,21703,BAG 125g SWIRLY MARBLES,12,9/13/2011 14:30,0.42,14132.0,United Kingdom
505175,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,4/20/2010 13:28,7.95,12835.0,United Kingdom
532663,21989,PACK OF 20 SKULL PAPER NAPKINS,24,11/14/2010 11:32,0.85,14936.0,Channel Islands
495072,84375,SET OF 20 KIDS COOKIE CUTTERS,12,1/21/2010 8:22,1.95,14215.0,United Kingdom
501922,21754,HOME BUILDING BLOCK WORD,1,3/22/2010 10:26,5.95,13151.0,United Kingdom
564912,POST,POSTAGE,3,8/31/2011 12:33,18.0,12490.0,France
501442,48111,DOOR MAT 3 SMILEY CATS,2,3/16/2010 13:47,7.49,12835.0,United Kingdom
551747,21650,ASSORTED TUTTI FRUTTI BRACELET,192,5/4/2011 11:00,0.19,14298.0,United Kingdom
509431,22470,HEART OF WICKER LARGE,6,5/23/2010 14:25,2.95,15394.0,United Kingdom
527971,22509,SEWING BOX RETROSPOT DESIGN ,1,10/20/2010 10:09,16.95,13373.0,United Kingdom
494010,22236,CAKE STAND 3 TIER MAGIC GARDEN,4,1/11/2010 8:53,12.75,12471.0,Germany
580272,22130,PARTY CONE CHRISTMAS DECORATION ,24,12/2/2011 12:52,0.85,15547.0,United Kingdom
575040,22966,GINGERBREAD MAN COOKIE CUTTER,12,11/8/2011 11:58,1.25,13381.0,United Kingdom
560041,22625,RED KITCHEN SCALES,2,7/14/2011 14:46,8.5,14156.0,EIRE
552453,21936,RED RETROSPOT PICNIC BAG,20,5/9/2011 14:10,2.95,12840.0,United Kingdom
492370,21080,SET/20 RED SPOTTY PAPER NAPKINS ,1,12/16/2009 14:12,0.85,16891.0,United Kingdom
534508,22694,WICKER STAR ,4,11/23/2010 11:43,2.1,17458.0,United Kingdom
525787,22633,HAND WARMER UNION JACK,96,10/7/2010 11:27,1.85,15638.0,United Kingdom
526085,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/8/2010 12:06,0.55,12480.0,Germany
579196,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
506003,22302,COFFEE MUG PEARS  DESIGN,36,4/27/2010 11:15,2.1,16652.0,United Kingdom
570501,22551,PLASTERS IN TIN SPACEBOY,12,10/11/2011 9:23,1.65,14857.0,United Kingdom
525867,22092,BLUE PAISLEY TISSUE BOX,1,10/7/2010 13:28,1.25,14963.0,United Kingdom
493619,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",30,1/5/2010 11:34,0.85,18051.0,United Kingdom
572558,21507,ELEPHANT BIRTHDAY CARD ,12,10/25/2011 8:26,0.42,14286.0,United Kingdom
534844,22468,BABUSHKA LIGHTS STRING OF 10,3,11/24/2010 13:25,6.75,16409.0,United Kingdom
490362,85178,VICTORIAN SEWING KIT,6,12/4/2009 17:31,1.25,12748.0,United Kingdom
511251,85099F,JUMBO BAG STRAWBERRY,10,6/7/2010 12:37,1.95,14515.0,United Kingdom
536520,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,4,12/1/2010 12:43,2.55,14729.0,United Kingdom
528087,21328,BALLOONS  WRITING SET ,1,10/20/2010 13:09,1.65,16521.0,United Kingdom
507161,21947,SET OF 6 HEART CHOPSTICKS,12,5/6/2010 14:01,1.25,14272.0,United Kingdom
556576,21363,HOME SMALL WOOD LETTERS,1,6/13/2011 13:55,4.95,14606.0,United Kingdom
513097,22424,ENAMEL BREAD BIN CREAM,2,6/21/2010 14:50,12.75,15122.0,United Kingdom
522958,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,9/19/2010 12:15,1.65,16549.0,United Kingdom
575060,22712,CARD DOLLY GIRL ,12,11/8/2011 12:29,0.42,13089.0,United Kingdom
516192,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,4,7/19/2010 9:46,5.95,15078.0,United Kingdom
566285,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,9/11/2011 14:51,4.65,13611.0,United Kingdom
571270,21615,4 LAVENDER BOTANICAL DINNER CANDLES,3,10/16/2011 12:09,1.25,12940.0,United Kingdom
581188,22442,GROW YOUR OWN FLOWERS SET OF 3,24,12/7/2011 16:47,1.95,17735.0,United Kingdom
577000,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,11/17/2011 12:00,2.55,17716.0,United Kingdom
550035,47566B,TEA TIME PARTY BUNTING,4,4/14/2011 11:48,4.95,15039.0,United Kingdom
578151,22961,JAM MAKING SET PRINTED,12,11/23/2011 11:18,1.45,16020.0,United Kingdom
503547,85049E,SCANDINAVIAN REDS RIBBONS,1,4/1/2010 14:52,1.25,14049.0,United Kingdom
516590,22325,MOBILE VINTAGE HEARTS ,2,7/21/2010 13:47,4.95,15005.0,United Kingdom
575117,20992,JAZZ HEARTS PURSE NOTEBOOK,2,11/8/2011 14:22,0.39,12748.0,United Kingdom
568792,22382,LUNCH BAG SPACEBOY DESIGN ,10,9/29/2011 9:53,1.65,18192.0,United Kingdom
534693,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,11/23/2010 15:24,2.95,14332.0,United Kingdom
527468,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,10/18/2010 11:09,3.75,17377.0,United Kingdom
526647,21471,STRAWBERRY RAFFIA FOOD COVER,1,10/12/2010 13:39,3.75,12748.0,United Kingdom
552873,23118,PARISIENNE JEWELLERY DRAWER ,2,5/12/2011 9:11,7.5,16985.0,United Kingdom
512545,82494L,WOODEN FRAME ANTIQUE WHITE ,48,6/16/2010 13:22,2.55,14258.0,United Kingdom
537022,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,12/3/2010 15:45,4.25,12725.0,Italy
563567,21755,LOVE BUILDING BLOCK WORD,3,8/17/2011 14:44,5.95,13004.0,United Kingdom
536532,22865,HAND WARMER OWL DESIGN,12,12/1/2010 13:24,2.1,12433.0,Norway
540278,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,1/6/2011 12:31,4.95,15719.0,United Kingdom
511680,84986B,SET OF 36 SILVER PAPER DOILIES,12,6/9/2010 15:15,1.45,12424.0,Australia
495311,48195,DOOR MAT GREEN PAISLEY ,1,1/22/2010 14:19,6.75,17243.0,United Kingdom
563912,22191,IVORY DINER WALL CLOCK,4,8/21/2011 12:58,8.5,17675.0,United Kingdom
511096,POST,POSTAGE,3,6/6/2010 15:49,18.0,12682.0,France
496237,22354,RETRO SPOT PADDED SEAT CUSHION,5,1/29/2010 14:37,3.75,17677.0,United Kingdom
576398,22112,CHOCOLATE HOT WATER BOTTLE,6,11/15/2011 10:48,4.95,15758.0,United Kingdom
572058,23174,REGENCY SUGAR BOWL GREEN,1,10/20/2011 12:43,4.15,18252.0,United Kingdom
526646,22029,SPACEBOY BIRTHDAY CARD,12,10/12/2010 13:35,0.42,12553.0,France
569231,23375,50'S CHRISTMAS PAPER GIFT BAG,20,10/2/2011 15:18,0.82,13379.0,United Kingdom
562560,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,8/5/2011 17:12,2.95,14156.0,EIRE
576059,23583,LUNCH BAG PAISLEY PARK  ,2,11/13/2011 15:19,1.65,15411.0,United Kingdom
572922,22610,PENS ASSORTED FUNNY FACE,36,10/26/2011 17:00,0.19,17895.0,United Kingdom
528061,22424,ENAMEL BREAD BIN CREAM,1,10/20/2010 12:16,12.75,17732.0,United Kingdom
535321,22902,TOTE BAG I LOVE LONDON,12,11/25/2010 15:14,2.1,12385.0,Belgium
521369,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,9/5/2010 11:14,2.95,16085.0,United Kingdom
520678,85067,CREAM SWEETHEART WALL CABINET,1,8/27/2010 14:52,18.95,15271.0,United Kingdom
505570,22025,RING OF ROSES BIRTHDAY CARD,12,4/23/2010 11:21,0.42,17181.0,United Kingdom
537193,22659,LUNCH BOX I LOVE LONDON,2,12/5/2010 13:49,1.95,15023.0,United Kingdom
530828,22817,CARD SUKI BIRTHDAY,12,11/4/2010 13:30,0.42,15601.0,United Kingdom
521584,22551,PLASTERS IN TIN SPACEBOY,12,9/7/2010 12:34,1.65,16556.0,United Kingdom
510433,22584,PACK OF 6 PANNETONE GIFT BOXES,1,5/30/2010 13:35,2.55,15571.0,United Kingdom
552054,23284,DOORMAT KEEP CALM AND COME IN,2,5/6/2011 10:19,7.95,15062.0,United Kingdom
544463,22262,FELT EGG COSY CHICKEN,2,2/20/2011 14:31,0.85,12988.0,United Kingdom
536637,22919,HERB MARKER MINT,2,12/2/2010 11:35,0.65,18041.0,United Kingdom
516778,85216,ASSORTED CAKES FRIDGE MAGNETS,12,7/22/2010 19:56,0.65,17602.0,United Kingdom
494108,22318,FIVE HEART HANGING DECORATION,6,1/11/2010 12:29,2.95,17529.0,United Kingdom
517967,22499,WOODEN UNION JACK BUNTING,1,8/3/2010 13:03,5.95,18048.0,United Kingdom
505565,21623,VINTAGE UNION JACK MEMOBOARD,2,4/23/2010 10:48,9.95,13531.0,United Kingdom
526298,35004G,SET OF 3 GOLD FLYING DUCKS,2,10/11/2010 12:00,6.35,14590.0,United Kingdom
519241,21314,SMALL GLASS HEART TRINKET POT,4,8/15/2010 14:01,2.1,14415.0,United Kingdom
554112,21718,RED METAL BEACH SPADE ,2,5/22/2011 14:44,1.25,17611.0,United Kingdom
542627,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,1/31/2011 9:51,0.65,14426.0,United Kingdom
530124,22603,CHRISTMAS RETROSPOT TREE WOOD,3,11/1/2010 15:14,0.85,13174.0,United Kingdom
526459,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,10/11/2010 15:59,1.25,17692.0,United Kingdom
498098,21389,IVORY HANGING DECORATION  BIRD,24,2/16/2010 13:16,0.85,17789.0,United Kingdom
539760,22371,AIRLINE BAG VINTAGE TOKYO 78,3,12/21/2010 17:16,4.25,17400.0,United Kingdom
527879,84051,ASS COLOUR GLOWING TIARAS,8,10/19/2010 11:44,0.85,14524.0,United Kingdom
507178,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",96,5/6/2010 15:17,1.65,14646.0,Netherlands
578305,23494,VINTAGE DOILY DELUXE SEWING KIT ,21,11/23/2011 15:44,4.95,14088.0,United Kingdom
507521,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,108,5/10/2010 12:16,1.85,12843.0,United Kingdom
525290,22752,SET 7 BABUSHKA NESTING BOXES,2,10/5/2010 8:46,8.5,18241.0,United Kingdom
506865,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,3,5/4/2010 15:13,2.55,17841.0,United Kingdom
521194,21156,RETROSPOT CHILDRENS APRON,24,9/2/2010 17:04,1.95,13992.0,United Kingdom
543369,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2/7/2011 14:49,4.95,16255.0,United Kingdom
511025,21077,SET/20 WOODLAND PAPER NAPKINS ,2,6/6/2010 9:49,0.85,17377.0,United Kingdom
566233,22467,GUMBALL COAT RACK,6,9/11/2011 11:04,2.55,12635.0,Germany
541006,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1/13/2011 10:43,1.25,13993.0,United Kingdom
564356,84673B,BLUE FLY SWAT,1,8/24/2011 15:47,0.65,13969.0,United Kingdom
573408,84616,SILVER ROCCOCO CHANDELIER,3,10/30/2011 15:59,29.95,16190.0,United Kingdom
525472,22754,SMALL RED BABUSHKA NOTEBOOK ,12,10/5/2010 15:15,0.85,16129.0,United Kingdom
513201,20682,RED SPOTTY CHILDS UMBRELLA,6,6/22/2010 16:54,3.25,14793.0,United Kingdom
562619,21426,WOODLAND STORAGE BOX SMALL,1,8/8/2011 12:34,2.1,15311.0,United Kingdom
538168,22110,BIRD HOUSE HOT WATER BOTTLE,1,12/9/2010 19:23,2.55,14702.0,United Kingdom
537523,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2,12/7/2010 11:45,6.75,14176.0,United Kingdom
542629,22551,PLASTERS IN TIN SPACEBOY,96,1/31/2011 9:57,1.45,12731.0,France
536239,21731,RED TOADSTOOL LED NIGHT LIGHT,12,11/30/2010 14:30,1.65,12471.0,Germany
570482,23349,ROLL WRAP VINTAGE CHRISTMAS,3,10/10/2011 17:00,1.25,17459.0,United Kingdom
562980,22961,JAM MAKING SET PRINTED,12,8/11/2011 11:44,1.45,17686.0,United Kingdom
518011,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,8/4/2010 10:02,0.85,17412.0,United Kingdom
568909,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,9/29/2011 13:38,4.95,16818.0,United Kingdom
518385,85049E,SCANDINAVIAN REDS RIBBONS,24,8/8/2010 11:40,1.25,16525.0,United Kingdom
558235,23306,SET OF 36 DOILIES PANTRY DESIGN,4,6/27/2011 14:41,1.45,16242.0,United Kingdom
557758,22469,HEART OF WICKER SMALL,1,6/22/2011 13:28,1.65,17585.0,United Kingdom
558769,21030,SPACE CADET RED,2,7/3/2011 14:58,1.25,17899.0,United Kingdom
511564,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2,6/9/2010 10:41,7.49,18231.0,United Kingdom
580640,23295,SET OF 12 MINI LOAF BAKING CASES,1,12/5/2011 12:51,0.83,16910.0,United Kingdom
523956,20676,RED SPOTTY BOWL,8,9/26/2010 12:10,1.25,15738.0,United Kingdom
580664,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,12/5/2011 14:03,1.25,15097.0,United Kingdom
551517,22147,FELTCRAFT BUTTERFLY HEARTS,3,5/1/2011 11:14,1.45,16931.0,United Kingdom
514367,22439,6 ROCKET BALLOONS ,10,7/1/2010 19:16,0.65,15015.0,United Kingdom
546426,20727,LUNCH BAG  BLACK SKULL.,4,3/13/2011 13:46,1.65,13708.0,United Kingdom
533885,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,11/19/2010 11:42,0.85,12748.0,United Kingdom
564141,22379,RECYCLING BAG RETROSPOT ,2,8/23/2011 11:47,2.1,17841.0,United Kingdom
534504,20964,POLYESTER FILLER PAD 60x40cm,6,11/23/2010 11:35,2.55,14555.0,United Kingdom
538597,22294,HEART FILIGREE DOVE  SMALL,5,12/13/2010 12:26,1.25,15555.0,United Kingdom
550015,23126,FELTCRAFT GIRL AMELIE KIT,4,4/14/2011 10:54,4.95,17735.0,United Kingdom
580880,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,12/6/2011 12:19,0.39,14121.0,United Kingdom
540672,21280,VINTAGE KITCHEN PRINT VEGETABLES,6,1/10/2011 15:51,2.55,15281.0,United Kingdom
518673,22553,PLASTERS IN TIN SKULLS,96,8/10/2010 16:10,1.45,14646.0,Netherlands
514993,22427,ENAMEL FLOWER JUG CREAM,2,7/7/2010 14:32,5.95,13593.0,United Kingdom
553933,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/20/2011 10:30,1.65,15078.0,United Kingdom
567881,46000R,POLYESTER FILLER PAD 45x30cm,6,9/22/2011 14:59,1.45,15640.0,United Kingdom
554906,85099B,JUMBO BAG RED RETROSPOT,10,5/27/2011 11:41,2.08,14194.0,United Kingdom
545996,22960,JAM MAKING SET WITH JARS,3,3/8/2011 14:12,4.25,14367.0,United Kingdom
563432,22997,TRAVEL CARD WALLET UNION JACK,6,8/16/2011 12:12,0.42,16713.0,United Kingdom
532152,20974,12 PENCILS SMALL TUBE SKULL,1,11/11/2010 12:13,0.65,16395.0,United Kingdom
499452,37501,TEA TIME TEA SET IN GIFT BOX,2,2/28/2010 10:08,6.95,17243.0,United Kingdom
572232,22866,HAND WARMER SCOTTY DOG DESIGN,12,10/21/2011 14:41,2.1,16293.0,United Kingdom
534062,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,11/21/2010 11:03,1.25,16326.0,United Kingdom
522276,20719,WOODLAND CHARLOTTE BAG,20,9/13/2010 12:47,0.72,15061.0,United Kingdom
512535,21165,BEWARE OF THE CAT METAL SIGN ,1,6/16/2010 12:16,1.69,17604.0,United Kingdom
580677,22731,3D CHRISTMAS STAMPS STICKERS ,1,12/5/2011 14:40,1.25,16200.0,United Kingdom
508751,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,5/18/2010 11:49,9.95,13018.0,United Kingdom
529502,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,10/28/2010 14:11,1.25,15167.0,United Kingdom
535940,22867,HAND WARMER BIRD DESIGN,6,11/29/2010 11:48,2.1,16005.0,United Kingdom
496917,22147,FELTCRAFT BUTTERFLY HEARTS,12,2/4/2010 15:35,1.45,14151.0,United Kingdom
544569,22668,PINK BABY BUNTING,5,2/21/2011 12:58,2.95,16980.0,United Kingdom
542722,84949,SILVER HANGING T-LIGHT HOLDER,96,1/31/2011 14:38,1.45,13089.0,United Kingdom
542599,84378,SET OF 3 HEART COOKIE CUTTERS,3,1/30/2011 11:01,1.25,17062.0,United Kingdom
553235,22568,FELTCRAFT CUSHION OWL,4,5/16/2011 11:13,3.75,13018.0,United Kingdom
533827,22617,BAKING SET SPACEBOY DESIGN,6,11/19/2010 10:05,4.95,12670.0,France
509429,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/23/2010 14:06,2.95,16612.0,United Kingdom
535881,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,11/29/2010 11:03,1.65,15404.0,United Kingdom
542229,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,1/26/2011 13:38,3.75,12474.0,Germany
495153,82582,AREA PATROLLED METAL SIGN,3,1/21/2010 12:10,2.1,14527.0,United Kingdom
534409,84879,ASSORTED COLOUR BIRD ORNAMENT,24,11/22/2010 14:33,1.69,16996.0,United Kingdom
540502,82600,NO SINGING METAL SIGN,48,1/9/2011 10:50,1.69,13183.0,United Kingdom
570229,15056N,EDWARDIAN PARASOL NATURAL,1,10/9/2011 13:30,5.95,15756.0,United Kingdom
576520,22568,FELTCRAFT CUSHION OWL,3,11/15/2011 12:33,3.75,14467.0,United Kingdom
525113,22553,PLASTERS IN TIN SKULLS,96,10/4/2010 11:30,1.45,13329.0,United Kingdom
499524,21989,PACK OF 20 SKULL PAPER NAPKINS,192,3/1/2010 10:19,0.64,13694.0,United Kingdom
568686,22197,POPCORN HOLDER,12,9/28/2011 14:26,0.85,16115.0,United Kingdom
544907,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2/24/2011 14:15,2.95,12945.0,United Kingdom
562768,22024,RAINY LADIES BIRTHDAY CARD,12,8/9/2011 10:49,0.42,14127.0,United Kingdom
565541,22631,CIRCUS PARADE LUNCH BOX ,1,9/5/2011 12:00,1.95,14159.0,United Kingdom
555368,22508,DOORSTOP RETROSPOT HEART,4,6/2/2011 14:30,3.75,13437.0,United Kingdom
537467,22633,HAND WARMER UNION JACK,3,12/7/2010 10:36,2.1,16059.0,United Kingdom
573076,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,10/27/2011 14:05,2.89,13488.0,United Kingdom
511051,22644,CERAMIC CHERRY CAKE MONEY BANK,4,6/6/2010 12:13,1.45,12911.0,United Kingdom
528901,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,10/25/2010 13:14,2.55,14534.0,United Kingdom
533006,21034,REX CASH+CARRY JUMBO SHOPPER,2,11/15/2010 15:10,0.95,14157.0,United Kingdom
572224,23349,ROLL WRAP VINTAGE CHRISTMAS,12,10/21/2011 13:46,1.25,16558.0,United Kingdom
496921,22255,FELT TOADSTOOL  SMALL,1,2/4/2010 15:49,0.85,14081.0,United Kingdom
534364,84992,72 SWEETHEART FAIRY CAKE CASES,24,11/22/2010 11:58,0.55,12681.0,France
535346,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,11/25/2010 16:44,1.95,12961.0,United Kingdom
554646,22212,FOUR HOOK  WHITE LOVEBIRDS,3,5/25/2011 12:39,2.1,17790.0,United Kingdom
562155,22616,PACK OF 12 LONDON TISSUES ,216,8/3/2011 11:24,0.25,17940.0,United Kingdom
534037,22180,RETROSPOT LAMP,1,11/19/2010 15:55,9.95,16346.0,United Kingdom
513438,47568,ENGLISH ROSE DESIGN PEG BAG,6,6/24/2010 14:13,2.1,12779.0,Poland
531237,22186,RED STAR CARD HOLDER,2,11/7/2010 10:22,2.95,15465.0,United Kingdom
575867,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,11/11/2011 12:44,2.95,15034.0,United Kingdom
563021,16016,LARGE CHINESE STYLE SCISSOR,10,8/11/2011 13:25,0.85,18077.0,United Kingdom
576045,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,11/13/2011 14:42,1.45,15022.0,United Kingdom
513190,22362,GLASS JAR PEACOCK BATH SALTS,2,6/22/2010 14:21,2.95,16894.0,United Kingdom
495365,21115,ROSE CARAVAN DOORSTOP,1,1/24/2010 12:15,6.75,14701.0,United Kingdom
563477,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,8/16/2011 15:39,1.45,17097.0,Spain
517386,21213,PACK OF 72 SKULL CAKE CASES,24,7/29/2010 8:04,0.55,16186.0,United Kingdom
500114,20754,RETRO RED SPOTTY WASHING UP GLOVES,12,3/4/2010 12:53,2.1,18272.0,United Kingdom
507193,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,5/6/2010 16:21,0.36,16843.0,United Kingdom
524292,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,9/28/2010 13:02,2.95,18231.0,United Kingdom
569677,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,10/5/2011 14:14,0.85,15106.0,United Kingdom
496058,21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,4,1/28/2010 15:17,4.95,17115.0,United Kingdom
506154,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,1,4/27/2010 17:12,3.75,14471.0,United Kingdom
553423,21907,I'M ON HOLIDAY METAL SIGN,2,5/17/2011 10:28,2.1,17811.0,United Kingdom
547055,84992,72 SWEETHEART FAIRY CAKE CASES,3,3/20/2011 12:14,0.55,16444.0,United Kingdom
577139,22792,FLUTED ANTIQUE CANDLE HOLDER,12,11/18/2011 9:04,0.85,16500.0,United Kingdom
495073,21114,LAVENDER SCENTED FABRIC HEART,50,1/21/2010 8:47,1.25,14911.0,EIRE
556474,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,6/12/2011 12:01,2.95,16007.0,United Kingdom
567804,22454,MEASURING TAPE BABUSHKA RED,3,9/22/2011 12:13,2.95,17920.0,United Kingdom
566018,20674,GREEN POLKADOT BOWL,1,9/8/2011 12:42,1.25,13137.0,United Kingdom
523718,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,9/23/2010 15:48,0.85,13985.0,United Kingdom
534800,22619,SET OF 6 SOLDIER SKITTLES,1,11/24/2010 12:04,3.75,17019.0,United Kingdom
490124,21533,RETRO SPOT LARGE MILK JUG,3,12/3/2009 18:08,4.95,16791.0,United Kingdom
513567,51014L,"FEATHER PEN,LIGHT PINK",12,6/25/2010 14:15,0.85,14798.0,United Kingdom
516001,20846,ZINC HEART LATTICE T-LIGHT HOLDER,24,7/16/2010 9:06,1.25,14852.0,United Kingdom
517740,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4,8/1/2010 15:20,0.85,12862.0,United Kingdom
511298,20685,DOOR MAT RED SPOT,2,6/7/2010 15:14,7.49,15260.0,United Kingdom
579102,85066,CREAM SWEETHEART MINI CHEST,2,11/28/2011 11:33,12.75,14911.0,EIRE
528766,22065,CHRISTMAS PUDDING TRINKET POT ,2,10/24/2010 16:13,1.45,13564.0,United Kingdom
513608,21671,RED SPOT CERAMIC DRAWER KNOB,6,6/27/2010 12:01,1.25,15547.0,United Kingdom
506690,21086,SET/6 RED SPOTTY PAPER CUPS,12,5/2/2010 11:57,0.65,15373.0,United Kingdom
547223,20724,RED RETROSPOT CHARLOTTE BAG,6,3/21/2011 15:10,0.85,12867.0,United Kingdom
554638,22386,JUMBO BAG PINK POLKADOT,6,5/25/2011 11:59,2.08,14810.0,United Kingdom
580727,22381,TOY TIDY PINK POLKADOT,1,12/5/2011 17:17,4.13,14096.0,United Kingdom
523307,22739,"RIBBON REEL, XMAS SOCK/BAUBLE",10,9/21/2010 12:56,1.65,17017.0,United Kingdom
523301,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,9/21/2010 12:37,0.42,16493.0,United Kingdom
524700,20685,DOORMAT RED RETROSPOT,1,9/30/2010 12:16,7.95,14953.0,United Kingdom
513554,37503,TEA TIME CAKE STAND IN GIFT BOX,8,6/25/2010 13:01,10.75,13324.0,United Kingdom
522443,22563,HAPPY STENCIL CRAFT,3,9/14/2010 14:30,1.25,15998.0,United Kingdom
525024,21413,PERIWINKLE T-LIGHT HOLDER,6,10/3/2010 12:05,1.25,17150.0,United Kingdom
539933,22551,PLASTERS IN TIN SPACEBOY,12,12/23/2010 11:24,1.65,15235.0,United Kingdom
527358,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,10/17/2010 10:42,2.95,16782.0,United Kingdom
530139,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,11/1/2010 16:24,0.55,14426.0,United Kingdom
556777,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,6/14/2011 12:31,0.55,14426.0,United Kingdom
532354,22142,CHRISTMAS CRAFT WHITE FAIRY ,80,11/11/2010 16:40,1.25,13316.0,United Kingdom
569467,23346,SPACEBOY BEAKER,12,10/4/2011 11:44,1.25,14291.0,United Kingdom
514336,15036,ASSORTED COLOURS SILK FAN,96,7/1/2010 14:38,0.75,17187.0,United Kingdom
511051,20975,12 PENCILS SMALL TUBE RED SPOTTY,2,6/6/2010 12:13,0.65,12911.0,United Kingdom
542111,20725,LUNCH BAG RED RETROSPOT,10,1/25/2011 13:55,1.65,14341.0,United Kingdom
542600,22464,HANGING METAL HEART LANTERN,6,1/30/2011 11:11,1.65,16923.0,United Kingdom
539395,22961,JAM MAKING SET PRINTED,48,12/17/2010 11:52,1.45,12471.0,Germany
536551,22625,RED KITCHEN SCALES,1,12/1/2010 14:34,8.5,17346.0,United Kingdom
508897,84270,ASSTD DESIGN BUBBLE GUM RING,60,5/18/2010 17:13,0.21,15456.0,United Kingdom
523354,82583,HOT BATHS METAL SIGN,12,9/21/2010 16:44,2.1,17161.0,United Kingdom
537224,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/5/2010 16:24,0.95,13174.0,United Kingdom
537219,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/5/2010 15:47,2.95,14081.0,United Kingdom
499377,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,1,2/26/2010 11:59,0.85,14177.0,United Kingdom
526210,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,10/10/2010 13:46,1.65,16466.0,United Kingdom
560024,37468,HARDMAN MUG 3 ASSORTED,2,7/14/2011 13:00,0.39,15005.0,United Kingdom
524294,20685,DOORMAT RED RETROSPOT,4,9/28/2010 13:09,7.95,13386.0,United Kingdom
513056,22295,HEART FILIGREE DOVE LARGE,12,6/21/2010 13:52,1.65,13334.0,United Kingdom
